league_id,team_id,league,team,total_points,overall_effectivity,overall_ineffectuality,avg_points_per_match,total_matches,total_wins,total_draws,total_loses,win_pct,draw_pct,lose_pct,total_goals,total_goals_conceded,total_goals_difference,avg_goal_per_match,avg_goal_against_per_match,home,away,total_home_wins,total_home_draws,total_home_loses,total_away_wins,total_away_draws,total_away_loses,avg_home_win,avg_home_draw,avg_home_lose,avg_away_win,avg_away_draw,avg_away_lose,prop_home_win,prop_away_win,prop_home_draw,prop_away_draw,prop_home_lose,prop_away_lose,total_home_goals,total_home_goals_conceded,total_away_goals,total_away_goals_conceded,prop_home_goals,prop_away_goals,prop_home_goals_recv,prop_away_goals_recv,avg_home_goals_per_match,avg_away_goals_per_match
13274,8614,Netherlands Eredivisie,Sparta Rotterdam,61,45.5882352941177,54.4117647058824,1,68,15,16,37,22.0588235294118,23.5294117647059,54.4117647058824,76,132,-56,1,1,34,34,12,8,14,3,8,23,80.0,50.0,37.8378378378378,20.0,50.0,62.1621621621622,35.2941176470588,8.82352941176471,23.5294117647059,23.5294117647059,41.1764705882353,67.6470588235294,44,45,32,87,57.8947368421053,42.1052631578947,34.0909090909091,65.9090909090909,1.0,0.0
13274,10218,Netherlands Eredivisie,Excelsior,116,45.5882352941176,54.4117647058824,1,136,27,35,74,19.8529411764706,25.7352941176471,54.4117647058824,154,265,-111,1,1,68,68,19,16,33,8,19,41,70.3703703703704,45.7142857142857,44.5945945945946,29.6296296296296,54.2857142857143,55.4054054054054,27.9411764705882,11.7647058823529,23.5294117647059,27.9411764705882,48.5294117647059,60.2941176470588,90,127,64,138,58.4415584415584,41.5584415584416,47.9245283018868,52.0754716981132,1.0,0.0
13274,10219,Netherlands Eredivisie,RKC Waalwijk,129,44.8529411764706,55.1470588235294,1,136,34,27,75,25.0,19.8529411764706,55.1470588235294,153,241,-88,1,1,68,68,25,12,31,9,15,44,73.5294117647059,44.4444444444444,41.3333333333333,26.4705882352941,55.5555555555556,58.6666666666667,36.7647058823529,13.2352941176471,17.6470588235294,22.0588235294118,45.5882352941176,64.7058823529412,92,98,61,143,60.1307189542484,39.8692810457516,40.6639004149378,59.3360995850622,1.0,0.0
13274,8526,Netherlands Eredivisie,De Graafschap,115,44.8529411764706,55.1470588235294,1,136,27,34,75,19.8529411764706,25.0,55.1470588235294,130,254,-124,0,1,68,68,18,19,31,9,15,44,66.6666666666667,55.8823529411765,41.3333333333333,33.3333333333333,44.1176470588235,58.6666666666667,26.4705882352941,13.2352941176471,27.9411764705882,22.0588235294118,45.5882352941176,64.7058823529412,81,117,49,137,62.3076923076923,37.6923076923077,46.0629921259843,53.9370078740157,1.0,0.0
21518,10278,Spain LIGA BBVA,Hércules Club de Fútbol,35,44.7368421052632,55.2631578947368,1,38,9,8,21,23.6842105263158,21.0526315789474,55.2631578947368,36,60,-24,0,1,19,19,7,5,7,2,3,14,77.7777777777778,62.5,33.3333333333333,22.2222222222222,37.5,66.6666666666667,36.8421052631579,10.5263157894737,26.3157894736842,15.7894736842105,36.8421052631579,73.6842105263158,27,27,9,33,75.0,25.0,45.0,55.0,1.0,0.0
21518,8479,Spain LIGA BBVA,RC Recreativo,33,44.7368421052632,55.2631578947368,1,38,8,9,21,21.0526315789474,23.6842105263158,55.2631578947368,34,57,-23,0,1,19,19,4,4,11,4,5,10,50.0,44.4444444444444,52.3809523809524,50.0,55.5555555555556,47.6190476190476,21.0526315789474,21.0526315789474,21.0526315789474,26.3157894736842,57.8947368421053,52.6315789473684,17,29,17,28,50.0,50.0,50.8771929824561,49.1228070175439,0.0,0.0
4769,4170,France Ligue 1,US Boulogne Cote D'Opale,31,44.7368421052632,55.2631578947368,1,38,7,10,21,18.4210526315789,26.3157894736842,55.2631578947368,31,62,-31,0,1,19,19,4,5,10,3,5,11,57.1428571428571,50.0,47.6190476190476,42.8571428571429,50.0,52.3809523809524,21.0526315789474,15.7894736842105,26.3157894736842,26.3157894736842,52.6315789473684,57.8947368421053,19,31,12,31,61.2903225806452,38.7096774193548,50.0,50.0,1.0,0.0
10257,9880,Italy Serie A,Cesena,87,44.5454545454545,55.4545454545455,1,110,19,30,61,17.2727272727273,27.2727272727273,55.4545454545455,98,179,-81,0,1,55,55,12,18,25,7,12,36,63.1578947368421,60.0,40.9836065573771,36.8421052631579,40.0,59.0163934426229,21.8181818181818,12.7272727272727,32.7272727272727,21.8181818181818,45.4545454545455,65.4545454545455,51,74,47,105,52.0408163265306,47.9591836734694,41.340782122905,58.659217877095,0.0,0.0
13274,6601,Netherlands Eredivisie,FC Volendam,29,44.1176470588235,55.8823529411765,1,34,7,8,19,20.5882352941176,23.5294117647059,55.8823529411765,38,67,-29,1,1,17,17,6,3,8,1,5,11,85.7142857142857,37.5,42.1052631578947,14.2857142857143,62.5,57.8947368421053,35.2941176470588,5.88235294117647,17.6470588235294,29.4117647058824,47.0588235294118,64.7058823529412,27,27,11,40,71.0526315789474,28.9473684210526,40.2985074626866,59.7014925373134,1.0,0.0
1729,8191,England Premier League,Burnley,63,43.4210526315789,56.5789473684211,1,76,15,18,43,19.7368421052632,23.6842105263158,56.5789473684211,70,135,-65,0,1,38,38,11,12,15,4,6,28,73.3333333333333,66.6666666666667,34.8837209302326,26.6666666666667,33.3333333333333,65.1162790697674,28.9473684210526,10.5263157894737,31.5789473684211,15.7894736842105,39.4736842105263,73.6842105263158,39,51,31,84,55.7142857142857,44.2857142857143,37.7777777777778,62.2222222222222,1.0,0.0
4769,10242,France Ligue 1,ES Troyes AC,55,43.4210526315789,56.5789473684211,1,76,11,22,43,14.4736842105263,28.9473684210526,56.5789473684211,71,144,-73,0,1,38,38,7,15,16,4,7,27,63.6363636363636,68.1818181818182,37.2093023255814,36.3636363636364,31.8181818181818,62.7906976744186,18.4210526315789,10.5263157894737,39.4736842105263,18.4210526315789,42.1052631578947,71.0526315789474,38,60,33,84,53.5211267605634,46.4788732394366,41.6666666666667,58.3333333333333,1.0,0.0
1729,10172,England Premier League,Queens Park Rangers,92,42.1052631578947,57.8947368421053,1,114,22,26,66,19.2982456140351,22.8070175438597,57.8947368421053,115,199,-84,1,1,57,57,15,18,24,7,8,42,68.1818181818182,69.2307692307692,36.3636363636364,31.8181818181818,30.7692307692308,63.6363636363636,26.3157894736842,12.280701754386,31.5789473684211,14.0350877192982,42.1052631578947,73.6842105263158,60,77,55,122,52.1739130434783,47.8260869565217,38.6934673366834,61.3065326633166,1.0,0.0
4769,8550,France Ligue 1,FC Metz,30,42.1052631578947,57.8947368421053,1,38,7,9,22,18.4210526315789,23.6842105263158,57.8947368421053,31,61,-30,0,1,19,19,6,4,9,1,5,13,85.7142857142857,44.4444444444444,40.9090909090909,14.2857142857143,55.5555555555556,59.0909090909091,31.5789473684211,5.26315789473684,21.0526315789474,26.3157894736842,47.3684210526316,68.4210526315789,26,32,5,29,83.8709677419355,16.1290322580645,52.4590163934426,47.5409836065574,1.0,0.0
1729,8344,England Premier League,Cardiff City,30,42.1052631578947,57.8947368421053,1,38,7,9,22,18.4210526315789,23.6842105263158,57.8947368421053,32,74,-42,0,1,19,19,5,5,9,2,4,13,71.4285714285714,55.5555555555556,40.9090909090909,28.5714285714286,44.4444444444444,59.0909090909091,26.3157894736842,10.5263157894737,26.3157894736842,21.0526315789474,47.3684210526316,68.4210526315789,20,35,12,39,62.5,37.5,47.2972972972973,52.7027027027027,1.0,0.0
1729,9798,England Premier League,Reading,28,42.1052631578947,57.8947368421053,1,38,6,10,22,15.7894736842105,26.3157894736842,57.8947368421053,43,73,-30,1,1,19,19,4,8,7,2,2,15,66.6666666666667,80.0,31.8181818181818,33.3333333333333,20.0,68.1818181818182,21.0526315789474,10.5263157894737,42.1052631578947,10.5263157894737,36.8421052631579,78.9473684210526,23,33,20,40,53.4883720930233,46.5116279069767,45.2054794520548,54.7945205479452,1.0,1.0
13274,9839,Netherlands Eredivisie,VVV-Venlo,115,41.9117647058824,58.0882352941176,1,136,29,28,79,21.3235294117647,20.5882352941176,58.0882352941176,152,273,-121,1,2,68,68,23,16,29,6,12,50,79.3103448275862,57.1428571428571,36.7088607594937,20.6896551724138,42.8571428571429,63.2911392405063,33.8235294117647,8.82352941176471,23.5294117647059,17.6470588235294,42.6470588235294,73.5294117647059,101,125,51,148,66.4473684210526,33.5526315789474,45.7875457875458,54.2124542124542,1.0,0.0
13274,8525,Netherlands Eredivisie,Willem II,173,41.6666666666667,58.3333333333333,1,204,44,41,119,21.5686274509804,20.0980392156863,58.3333333333333,222,405,-183,1,1,102,102,31,21,50,13,20,69,70.4545454545455,51.219512195122,42.0168067226891,29.5454545454545,48.780487804878,57.9831932773109,30.3921568627451,12.7450980392157,20.5882352941176,19.6078431372549,49.0196078431373,67.6470588235294,140,192,82,213,63.0630630630631,36.9369369369369,47.4074074074074,52.5925925925926,1.0,0.0
7809,8398,Germany 1. Bundesliga,FC Energie Cottbus,30,41.1764705882353,58.8235294117647,1,34,8,6,20,23.5294117647059,17.6470588235294,58.8235294117647,30,57,-27,0,1,17,17,6,1,10,2,5,10,75.0,16.6666666666667,50.0,25.0,83.3333333333333,50.0,35.2941176470588,11.7647058823529,5.88235294117647,29.4117647058824,58.8235294117647,58.8235294117647,19,27,11,30,63.3333333333333,36.6666666666667,47.3684210526316,52.6315789473684,1.0,0.0
21518,8388,Spain LIGA BBVA,CD Numancia,35,39.4736842105263,60.5263157894737,1,38,10,5,23,26.3157894736842,13.1578947368421,60.5263157894737,38,69,-31,1,1,19,19,9,3,7,1,2,16,90.0,60.0,30.4347826086957,10.0,40.0,69.5652173913043,47.3684210526316,5.26315789473684,15.7894736842105,10.5263157894737,36.8421052631579,84.2105263157895,23,22,15,47,60.5263157894737,39.4736842105263,31.8840579710145,68.1159420289855,1.0,0.0
10257,9891,Italy Serie A,Frosinone,31,39.4736842105263,60.5263157894737,1,38,8,7,23,21.0526315789474,18.4210526315789,60.5263157894737,35,76,-41,0,2,19,19,6,4,9,2,3,14,75.0,57.1428571428571,39.1304347826087,25.0,42.8571428571429,60.8695652173913,31.5789473684211,10.5263157894737,21.0526315789474,15.7894736842105,47.3684210526316,73.6842105263158,18,26,17,50,51.4285714285714,48.5714285714286,34.2105263157895,65.7894736842105,0.0,0.0
7809,8295,Germany 1. Bundesliga,Karlsruher SC,29,38.2352941176471,61.7647058823529,1,34,8,5,21,23.5294117647059,14.7058823529412,61.7647058823529,30,54,-24,0,1,17,17,5,4,8,3,1,13,62.5,80.0,38.0952380952381,37.5,20.0,61.9047619047619,29.4117647058824,17.6470588235294,23.5294117647059,5.88235294117647,47.0588235294118,76.4705882352941,18,22,12,32,60.0,40.0,40.7407407407407,59.2592592592593,1.0,0.0
7809,8152,Germany 1. Bundesliga,FC St. Pauli,29,38.2352941176471,61.7647058823529,1,34,8,5,21,23.5294117647059,14.7058823529412,61.7647058823529,35,68,-33,1,2,17,17,4,3,10,4,2,11,50.0,60.0,47.6190476190476,50.0,40.0,52.3809523809524,23.5294117647059,23.5294117647059,17.6470588235294,11.7647058823529,58.8235294117647,64.7058823529412,21,35,14,33,60.0,40.0,51.4705882352941,48.5294117647059,1.0,0.0
7809,9776,Germany 1. Bundesliga,Eintracht Braunschweig,25,38.2352941176471,61.7647058823529,1,34,6,7,21,17.6470588235294,20.5882352941176,61.7647058823529,29,60,-31,0,1,17,17,5,3,9,1,4,12,83.3333333333333,42.8571428571429,42.8571428571429,16.6666666666667,57.1428571428571,57.1428571428571,29.4117647058824,5.88235294117647,17.6470588235294,23.5294117647059,52.9411764705882,70.5882352941177,18,24,11,36,62.0689655172414,37.9310344827586,40.0,60.0,1.0,0.0
7809,8357,Germany 1. Bundesliga,SpVgg Greuther Fürth,21,38.2352941176471,61.7647058823529,1,34,4,9,21,11.7647058823529,26.4705882352941,61.7647058823529,26,60,-34,0,1,17,17,0,4,13,4,5,8,0.0,44.4444444444444,61.9047619047619,100.0,55.5555555555556,38.0952380952381,0.0,23.5294117647059,23.5294117647059,29.4117647058824,76.4705882352941,47.0588235294118,10,36,16,24,38.4615384615385,61.5384615384615,60.0,40.0,0.0,0.0
10257,8537,Italy Serie A,Livorno,54,36.8421052631579,63.1578947368421,1,76,13,15,48,17.1052631578947,19.7368421052632,63.1578947368421,66,138,-72,0,1,38,38,9,10,19,4,5,29,69.2307692307692,66.6666666666667,39.5833333333333,30.7692307692308,33.3333333333333,60.4166666666667,23.6842105263158,10.5263157894737,26.3157894736842,13.1578947368421,50.0,76.3157894736842,42,58,24,80,63.6363636363636,36.3636363636364,42.0289855072464,57.9710144927536,1.0,0.0
21518,7869,Spain LIGA BBVA,Córdoba CF,20,36.8421052631579,63.1578947368421,1,38,3,11,24,7.89473684210526,28.9473684210526,63.1578947368421,22,68,-46,0,1,19,19,1,6,12,2,5,12,33.3333333333333,54.5454545454545,50.0,66.6666666666667,45.4545454545455,50.0,5.26315789473684,10.5263157894737,31.5789473684211,26.3157894736842,63.1578947368421,63.1578947368421,12,33,10,35,54.5454545454545,45.4545454545455,48.5294117647059,51.4705882352941,0.0,0.0
4769,108893,France Ligue 1,AC Arles-Avignon,20,36.8421052631579,63.1578947368421,1,38,3,11,24,7.89473684210526,28.9473684210526,63.1578947368421,21,70,-49,0,1,19,19,2,6,11,1,5,13,66.6666666666667,54.5454545454545,45.8333333333333,33.3333333333333,45.4545454545455,54.1666666666667,10.5263157894737,5.26315789473684,31.5789473684211,26.3157894736842,57.8947368421053,68.4210526315789,14,31,7,39,66.6666666666667,33.3333333333333,44.2857142857143,55.7142857142857,0.0,0.0
13274,6631,Netherlands Eredivisie,FC Dordrecht,20,35.2941176470588,64.7058823529412,1,34,4,8,22,11.7647058823529,23.5294117647059,64.7058823529412,24,76,-52,0,2,17,17,3,4,10,1,4,12,75.0,50.0,45.4545454545455,25.0,50.0,54.5454545454545,17.6470588235294,5.88235294117647,23.5294117647059,23.5294117647059,58.8235294117647,70.5882352941177,15,34,9,42,62.5,37.5,44.7368421052632,55.2631578947368,0.0,0.0
4769,9746,France Ligue 1,Le Havre AC,26,31.5789473684211,68.4210526315789,1,38,7,5,26,18.4210526315789,13.1578947368421,68.4210526315789,30,67,-37,0,1,19,19,4,0,15,3,5,11,57.1428571428571,0.0,57.6923076923077,42.8571428571429,100.0,42.3076923076923,21.0526315789474,15.7894736842105,0.0,26.3157894736842,78.9473684210526,57.8947368421053,17,34,13,33,56.6666666666667,43.3333333333333,50.7462686567164,49.2537313432836,0.0,0.0
10257,9878,Italy Serie A,Pescara,22,26.3157894736842,73.6842105263158,1,38,6,4,28,15.7894736842105,10.5263157894737,73.6842105263158,27,84,-57,0,2,19,19,4,1,14,2,3,14,66.6666666666667,25.0,50.0,33.3333333333333,75.0,50.0,21.0526315789474,10.5263157894737,5.26315789473684,15.7894736842105,73.6842105263158,73.6842105263158,15,42,12,42,55.5555555555556,44.4444444444444,50.0,50.0,0.0,0.0
